"ID";"Sex";"Age";"Periods";"k_11Tuberculosis_3";"k_12CerebrospinalInfection_4";"k_13ViralHepatitis_5";"k_14AIDS_6";"k_15OtherInfectAndParasiticDiseases_7";"k_61Meningitis_40";"TotalDiseasesOfTheRespiratorySystem_50";"k_81Influenza_51";"k_82Pneumonia_52";"TotalCongenitalAnomalies_72";"k_151OfTheNervousSystem_73";"k_152OfTheCirculatorySystem_74";"k_181ConfirmedCOVID19_94"
"4362";"4000   ";"71500";"1992JJ00";"       6";"       0";"       0";"       0";"      40";"       0";"     322";"       5";"      81";"       5";"       0";"       1";""
"4363";"4000   ";"71500";"1993JJ00";"       6";"       1";"       1";"       0";"      59";"       2";"     429";"      23";"     119";"       6";"       0";"       2";""
"4364";"4000   ";"71500";"1994JJ00";"       8";"       0";"       0";"       1";"      54";"       7";"     421";"       4";"     121";"       8";"       1";"       3";""
"4365";"4000   ";"71500";"1995JJ00";"       9";"       1";"       0";"       0";"      60";"       4";"     469";"      12";"     117";"       5";"       0";"       4";""
"4366";"4000   ";"71500";"1996JJ00";"       7";"       1";"       2";"       0";"      59";"       5";"     471";"       6";"     128";"       5";"       1";"       1";""
"4367";"4000   ";"71500";"1997JJ00";"       4";"       1";"       2";"       0";"      56";"       4";"     456";"       5";"     130";"       9";"       0";"       5";""
"4368";"4000   ";"71500";"1998JJ00";"       7";"       0";"       1";"       0";"      60";"       5";"     506";"       9";"     161";"       8";"       0";"       3";""
"4369";"4000   ";"71500";"1999JJ00";"      13";"       1";"       3";"       0";"      58";"       4";"     574";"       7";"     167";"       5";"       0";"       0";""
"4370";"4000   ";"71500";"2000JJ00";"       3";"       1";"       3";"       0";"      60";"       2";"     553";"      11";"     154";"       8";"       1";"       3";""
"4371";"4000   ";"71500";"2001JJ00";"       0";"       2";"       4";"       0";"      72";"       7";"     520";"       4";"     153";"       5";"       0";"       2";""
"4372";"4000   ";"71500";"2002JJ00";"       6";"       1";"       3";"       0";"      81";"       5";"     532";"       1";"     124";"       1";"       0";"       0";""
"4373";"4000   ";"71500";"2003JJ00";"       2";"       1";"       6";"       1";"      82";"       3";"     568";"       3";"     143";"       5";"       0";"       1";""
"4374";"4000   ";"71500";"2004JJ00";"       1";"       0";"       0";"       0";"      80";"       6";"     496";"       5";"     114";"       3";"       0";"       1";""
"4375";"4000   ";"71500";"2005JJ00";"       0";"       0";"       1";"       0";"      89";"       5";"     515";"       4";"     117";"       6";"       0";"       0";""
"4376";"4000   ";"71500";"2006JJ00";"       5";"       0";"       1";"       0";"      80";"       7";"     509";"       3";"     127";"       6";"       0";"       0";""
"4377";"4000   ";"71500";"2007JJ00";"       4";"       0";"       2";"       0";"      75";"       2";"     467";"       5";"     102";"       1";"       0";"       0";""
"4378";"4000   ";"71500";"2008JJ00";"       0";"       0";"       3";"       0";"      76";"       1";"     499";"       1";"     116";"       3";"       0";"       2";""
"4379";"4000   ";"71500";"2009JJ00";"       0";"       0";"       1";"       0";"      83";"       3";"     450";"       3";"      96";"       5";"       1";"       0";""
"4380";"4000   ";"71500";"2010JJ00";"       0";"       0";"       1";"       0";"      79";"       0";"     445";"       1";"      81";"       2";"       0";"       0";""
"4381";"4000   ";"71500";"2011JJ00";"       2";"       0";"       0";"       0";"      75";"       4";"     482";"       0";"      86";"       4";"       0";"       1";""
"4382";"4000   ";"71500";"2012JJ00";"       0";"       0";"       3";"       0";"      72";"       1";"     531";"       4";"     100";"       6";"       0";"       1";""
"4383";"4000   ";"71500";"2013JJ00";"       1";"       0";"       1";"       0";"      93";"       5";"     470";"       5";"      60";"       9";"       0";"       2";""
"4384";"4000   ";"71500";"2014JJ00";"       2";"       0";"       2";"       0";"     107";"       4";"     433";"       1";"      45";"       8";"       0";"       1";""
"4385";"4000   ";"71500";"2015JJ00";"       0";"       1";"       3";"       0";"     112";"       0";"     542";"      11";"      50";"       9";"       0";"       0";""
"4386";"4000   ";"71500";"2016JJ00";"       1";"       0";"       0";"       0";"     122";"       3";"     554";"       8";"      50";"       5";"       0";"       0";""
"4387";"4000   ";"71500";"2017JJ00";"       1";"       1";"       4";"       0";"     119";"       3";"     595";"      10";"      68";"       6";"       0";"       1";""
"4388";"4000   ";"71500";"2018JJ00";"       1";"       0";"       3";"       0";"     121";"       3";"     715";"      49";"      83";"      11";"       0";"       4";""
"4389";"4000   ";"71500";"2019JJ00";"       0";"       1";"       1";"       0";"     130";"       2";"     702";"      25";"      65";"      11";"       0";"       1";""
"4390";"4000   ";"71500";"2020JJ00";"       2";"       0";"       2";"       1";"     118";"       0";"     577";"      14";"      53";"       7";"       1";"       0";"     567"
"4391";"4000   ";"71500";"2021JJ00";"       0";"       0";"       2";"       1";"     113";"       3";"     614";"       2";"      67";"       9";"       0";"       1";"     734"
"4392";"4000   ";"71600";"1950JJ00";"      62";"       0";"       1";"";"      18";"       1";"     389";"      60";"     189";"       2";"       0";"       0";""
"4393";"4000   ";"71600";"1951JJ00";"      49";"       0";"       4";"";"      24";"       0";"     641";"     223";"     259";"       3";"       0";"       3";""
"4394";"4000   ";"71600";"1952JJ00";"      49";"       0";"       1";"";"       9";"       0";"     459";"     119";"     199";"       5";"       0";"       2";""
"4395";"4000   ";"71600";"1953JJ00";"      36";"       0";"       3";"";"      15";"       0";"     542";"     174";"     220";"       1";"       0";"       1";""
"4396";"4000   ";"71600";"1954JJ00";"      42";"       0";"       2";"";"       9";"       1";"     358";"      56";"     176";"       2";"       0";"       0";""
"4397";"4000   ";"71600";"1955JJ00";"      38";"       0";"       0";"";"      21";"       1";"     415";"      82";"     190";"       2";"       0";"       1";""
"4398";"4000   ";"71600";"1956JJ00";"      23";"       0";"       2";"";"      21";"       0";"     435";"      99";"     187";"       0";"       0";"       0";""
"4399";"4000   ";"71600";"1957JJ00";"      17";"       0";"       0";"";"      15";"       0";"     428";"     115";"     173";"       3";"       0";"       1";""
"4400";"4000   ";"71600";"1958JJ00";"      26";"       0";"       0";"";"      17";"       1";"     408";"      77";"     176";"       4";"       0";"       1";""
"4401";"4000   ";"71600";"1959JJ00";"      20";"       0";"       1";"";"      16";"       1";"     462";"     114";"     209";"       2";"       0";"       0";""
"4402";"4000   ";"71600";"1960JJ00";"      20";"       0";"       1";"";"      17";"       2";"     484";"     148";"     193";"       5";"       0";"       3";""
"4403";"4000   ";"71600";"1961JJ00";"      19";"       0";"       3";"";"      11";"       0";"     292";"      28";"     138";"       2";"       0";"       2";""
"4404";"4000   ";"71600";"1962JJ00";"      17";"       1";"       0";"";"      19";"       2";"     357";"      75";"     133";"       8";"       1";"       3";""
"4405";"4000   ";"71600";"1963JJ00";"      14";"       0";"       4";"";"      14";"       4";"     398";"     116";"     126";"       3";"       0";"       1";""
"4406";"4000   ";"71600";"1964JJ00";"      18";"       1";"       1";"";"      11";"       2";"     263";"      25";"      99";"       9";"       0";"       2";""
"4407";"4000   ";"71600";"1965JJ00";"      14";"       1";"       0";"";"      13";"       1";"     301";"      23";"     120";"       5";"       0";"       1";""
"4408";"4000   ";"71600";"1966JJ00";"       7";"       0";"       0";"";"      23";"       1";"     373";"      63";"     142";"       4";"       0";"       2";""
"4409";"4000   ";"71600";"1967JJ00";"      10";"       0";"       0";"";"      18";"       2";"     268";"      17";"     109";"       4";"       0";"       2";""
"4410";"4000   ";"71600";"1968JJ00";"       7";"       0";"       0";"";"      16";"       1";"     384";"      83";"     121";"       7";"       0";"       2";""
"4411";"4000   ";"71600";"1969JJ00";"       8";"       0";"       1";"";"      39";"       2";"     500";"      90";"     223";"       6";"       0";"       0";""
"4412";"4000   ";"71600";"1970JJ00";"      11";"       0";"       0";"";"      35";"       3";"     519";"      83";"     276";"       4";"       0";"       2";""
"4413";"4000   ";"71600";"1971JJ00";"      18";"       1";"       0";"";"      40";"       3";"     420";"      29";"     219";"      11";"       0";"       4";""
"4414";"4000   ";"71600";"1972JJ00";"      11";"       1";"       1";"";"      34";"       6";"     499";"      57";"     270";"      11";"       0";"       7";""
"4415";"4000   ";"71600";"1973JJ00";"       9";"       0";"       0";"";"      43";"       2";"     558";"      79";"     323";"       7";"       0";"       1";""
"4416";"4000   ";"71600";"1974JJ00";"      11";"       0";"       1";"";"      28";"       3";"     364";"      28";"     198";"       5";"       2";"       0";""
"4417";"4000   ";"71600";"1975JJ00";"      14";"       1";"       0";"";"      38";"       5";"     443";"      61";"     181";"       7";"       1";"       2";""
"4418";"4000   ";"71600";"1976JJ00";"       8";"       0";"       3";"";"      33";"       4";"     411";"      90";"     159";"       3";"       0";"       1";""
"4419";"4000   ";"71600";"1977JJ00";"       8";"       0";"       2";"";"      39";"       4";"     371";"      14";"     174";"       0";"       0";"       0";""
"4420";"4000   ";"71600";"1978JJ00";"       6";"       0";"       1";"";"      23";"       3";"     432";"      43";"     189";"       2";"       0";"       1";""
"4421";"4000   ";"71600";"1979JJ00";"       9";"       1";"       0";"       0";"      34";"       2";"     359";"       5";"     195";"       5";"       0";"       2";""
"4422";"4000   ";"71600";"1980JJ00";"       6";"       0";"       0";"       0";"      32";"       3";"     365";"       3";"     203";"       6";"       0";"       2";""
"4423";"4000   ";"71600";"1981JJ00";"      17";"       0";"       0";"       0";"      25";"       4";"     384";"       9";"     185";"       6";"       0";"       2";""
"4424";"4000   ";"71600";"1982JJ00";"      17";"       2";"       0";"       0";"      34";"       4";"     445";"       8";"     214";"       6";"       0";"       2";""
"4425";"4000   ";"71600";"1983JJ00";"       8";"       0";"       1";"       0";"      38";"       4";"     416";"      14";"     164";"       5";"       0";"       2";""
"4426";"4000   ";"71600";"1984JJ00";"      13";"       0";"       0";"       0";"      44";"       7";"     424";"      13";"     189";"       4";"       0";"       3";""
"4427";"4000   ";"71600";"1985JJ00";"      13";"       1";"       0";"       0";"      54";"       4";"     506";"      14";"     223";"       3";"       0";"       1";""
"4428";"4000   ";"71600";"1986JJ00";"       8";"       0";"       0";"       0";"      50";"       6";"     532";"      27";"     222";"       7";"       1";"       3";""
"4429";"4000   ";"71600";"1987JJ00";"       8";"       0";"       1";"       0";"      46";"       5";"     451";"       4";"     174";"       4";"       0";"       3";""
"4430";"4000   ";"71600";"1988JJ00";"       6";"       0";"       0";"       0";"      35";"       2";"     442";"       8";"     146";"       7";"       0";"       1";""
"4431";"4000   ";"71600";"1989JJ00";"      16";"       0";"       0";"       0";"      34";"       4";"     532";"      25";"     160";"       5";"       0";"       4";""
"4432";"4000   ";"71600";"1990JJ00";"      14";"       1";"       1";"       0";"      50";"       3";"     602";"      20";"     211";"       6";"       0";"       4";""
"4433";"4000   ";"71600";"1991JJ00";"       8";"       0";"       0";"       0";"      57";"       4";"     583";"       9";"     205";"       4";"       1";"       1";""
"4434";"4000   ";"71600";"1992JJ00";"       9";"       2";"       0";"       0";"      52";"       3";"     514";"       8";"     166";"       2";"       0";"       0";""
"4435";"4000   ";"71600";"1993JJ00";"      18";"       1";"       1";"       1";"      65";"       4";"     686";"      42";"     253";"       1";"       1";"       0";""
"4436";"4000   ";"71600";"1994JJ00";"       7";"       1";"       0";"       0";"      79";"      10";"     651";"       6";"     292";"       3";"       0";"       2";""
"4437";"4000   ";"71600";"1995JJ00";"      12";"       3";"       0";"       0";"      88";"       7";"     677";"      10";"     275";"       5";"       1";"       2";""
"4438";"4000   ";"71600";"1996JJ00";"      12";"       2";"       1";"       0";"      88";"      11";"     727";"      19";"     319";"       0";"       0";"       0";""
"4439";"4000   ";"71600";"1997JJ00";"      11";"       0";"       2";"       0";"      93";"       4";"     802";"       5";"     327";"       1";"       0";"       1";""
"4440";"4000   ";"71600";"1998JJ00";"       7";"       2";"       3";"       0";"      84";"       2";"     840";"      15";"     359";"       2";"       0";"       1";""
"4441";"4000   ";"71600";"1999JJ00";"      10";"       0";"       2";"       0";"     105";"       4";"     906";"      19";"     398";"       3";"       0";"       1";""
"4442";"4000   ";"71600";"2000JJ00";"      11";"       0";"       1";"       0";"     123";"       2";"     942";"      17";"     405";"       4";"       0";"       2";""
"4443";"4000   ";"71600";"2001JJ00";"      10";"       1";"       7";"       0";"     120";"       4";"     919";"      10";"     385";"       4";"       0";"       2";""
"4444";"4000   ";"71600";"2002JJ00";"       3";"       2";"       3";"       0";"     129";"      10";"     873";"       9";"     324";"       4";"       0";"       3";""
"4445";"4000   ";"71600";"2003JJ00";"       6";"       0";"       3";"       0";"     133";"       9";"     902";"       8";"     292";"       7";"       0";"       2";""
"4446";"4000   ";"71600";"2004JJ00";"       3";"       2";"       2";"       0";"     132";"      11";"     813";"       6";"     283";"       3";"       0";"       2";""
"4447";"4000   ";"71600";"2005JJ00";"       3";"       0";"       4";"       0";"     135";"      10";"     919";"      18";"     300";"       2";"       0";"       1";""
"4448";"4000   ";"71600";"2006JJ00";"       2";"       0";"       4";"       0";"     158";"       5";"     863";"       8";"     296";"       2";"       0";"       0";""
"4449";"4000   ";"71600";"2007JJ00";"       1";"       1";"       1";"       0";"     126";"       5";"     905";"       8";"     264";"       0";"       0";"       0";""
"4450";"4000   ";"71600";"2008JJ00";"       4";"       0";"       3";"       0";"     147";"       2";"     841";"       2";"     276";"       2";"       0";"       0";""
"4451";"4000   ";"71600";"2009JJ00";"       2";"       0";"       1";"       0";"     119";"       6";"     865";"      10";"     272";"       4";"       1";"       1";""
"4452";"4000   ";"71600";"2010JJ00";"       2";"       0";"       1";"       0";"     136";"       8";"     780";"       0";"     236";"       1";"       0";"       1";""
"4453";"4000   ";"71600";"2011JJ00";"       2";"       0";"       3";"       0";"     130";"       6";"     814";"       4";"     221";"       5";"       0";"       0";""
"4454";"4000   ";"71600";"2012JJ00";"       0";"       0";"       1";"       1";"     141";"       5";"     840";"       5";"     233";"       3";"       0";"       2";""
"4455";"4000   ";"71600";"2013JJ00";"       1";"       0";"       2";"       0";"     205";"       4";"     652";"      16";"     101";"       4";"       0";"       2";""
"4456";"4000   ";"71600";"2014JJ00";"       3";"       0";"       1";"       0";"     177";"       6";"     624";"       4";"     107";"       7";"       0";"       2";""
"4457";"4000   ";"71600";"2015JJ00";"       6";"       0";"       3";"       0";"     199";"       4";"     767";"      14";"     126";"       4";"       0";"       1";""
"4458";"4000   ";"71600";"2016JJ00";"       2";"       0";"       3";"       0";"     151";"       4";"     790";"      22";"     102";"       5";"       0";"       0";""
"4459";"4000   ";"71600";"2017JJ00";"       0";"       1";"       0";"       0";"     179";"       3";"     721";"      25";"     102";"       4";"       1";"       1";""
"4460";"4000   ";"71600";"2018JJ00";"       0";"       0";"       0";"       0";"     168";"       8";"     826";"      67";"     121";"       7";"       0";"       1";""
"4461";"4000   ";"71600";"2019JJ00";"       0";"       1";"       1";"       0";"     166";"       5";"     779";"      38";"     110";"       5";"       0";"       2";""
"4462";"4000   ";"71600";"2020JJ00";"       3";"       0";"       0";"       0";"     170";"       2";"     674";"       9";"      92";"       6";"       0";"       3";"     938"
"4463";"4000   ";"71600";"2021JJ00";"       1";"       0";"       2";"       0";"     176";"       3";"     683";"       0";"      99";"       5";"       1";"       2";"    1045"
"4464";"4000   ";"71700";"1950JJ00";"      30";"       0";"       0";"";"      11";"       1";"     411";"      66";"     196";"       0";"       0";"       0";""
"4465";"4000   ";"71700";"1951JJ00";"      25";"       0";"       0";"";"      15";"       1";"     487";"     145";"     220";"       0";"       0";"       0";""
"4466";"4000   ";"71700";"1952JJ00";"      24";"       0";"       0";"";"       9";"       1";"     436";"     122";"     201";"       0";"       0";"       0";""
"4467";"4000   ";"71700";"1953JJ00";"      12";"       0";"       1";"";"       8";"       0";"     504";"     162";"     210";"       1";"       0";"       0";""
"4468";"4000   ";"71700";"1954JJ00";"      13";"       0";"       1";"";"       8";"       1";"     345";"      46";"     183";"       0";"       0";"       0";""
"4469";"4000   ";"71700";"1955JJ00";"      20";"       0";"       0";"";"       6";"       0";"     389";"      67";"     211";"       0";"       0";"       0";""
"4470";"4000   ";"71700";"1956JJ00";"      11";"       0";"       2";"";"       9";"       0";"     454";"     104";"     220";"       2";"       0";"       2";""
"4471";"4000   ";"71700";"1957JJ00";"      11";"       0";"       1";"";"       7";"       0";"     366";"      75";"     164";"       1";"       0";"       0";""
"4472";"4000   ";"71700";"1958JJ00";"      14";"       0";"       2";"";"      10";"       0";"     406";"      82";"     176";"       2";"       0";"       2";""
"4473";"4000   ";"71700";"1959JJ00";"      14";"       0";"       0";"";"      15";"       0";"     465";"     116";"     226";"       0";"       0";"       0";""
"4474";"4000   ";"71700";"1960JJ00";"      15";"       0";"       5";"";"      11";"       2";"     510";"     166";"     214";"       1";"       0";"       1";""
"4475";"4000   ";"71700";"1961JJ00";"       8";"       0";"       3";"";"      10";"       2";"     329";"      29";"     179";"       2";"       0";"       1";""
"4476";"4000   ";"71700";"1962JJ00";"      12";"       0";"       0";"";"       8";"       0";"     413";"     112";"     176";"       1";"       0";"       0";""
"4477";"4000   ";"71700";"1963JJ00";"      12";"       0";"       0";"";"      12";"       2";"     495";"     142";"     197";"       4";"       0";"       2";""
"4478";"4000   ";"71700";"1964JJ00";"       7";"       0";"       0";"";"       5";"       3";"     272";"      23";"     137";"       6";"       0";"       1";""
"4479";"4000   ";"71700";"1965JJ00";"       9";"       0";"       0";"";"       4";"       0";"     336";"      39";"     178";"       5";"       0";"       1";""
"4480";"4000   ";"71700";"1966JJ00";"       6";"       0";"       2";"";"       9";"       1";"     450";"      94";"     194";"       3";"       0";"       1";""
"4481";"4000   ";"71700";"1967JJ00";"       8";"       0";"       0";"";"      17";"       0";"     333";"      38";"     137";"       2";"       0";"       0";""
"4482";"4000   ";"71700";"1968JJ00";"      12";"       0";"       0";"";"      14";"       2";"     449";"     115";"     172";"       5";"       0";"       2";""
"4483";"4000   ";"71700";"1969JJ00";"       8";"       0";"       0";"";"      44";"       4";"     589";"     105";"     301";"       3";"       0";"       1";""
"4484";"4000   ";"71700";"1970JJ00";"      10";"       0";"       1";"";"      32";"       0";"     617";"      86";"     346";"       4";"       0";"       0";""
"4485";"4000   ";"71700";"1971JJ00";"      18";"       1";"       1";"";"      52";"       2";"     540";"      45";"     327";"       1";"       0";"       1";""
"4486";"4000   ";"71700";"1972JJ00";"      16";"       0";"       1";"";"      48";"       1";"     634";"      73";"     413";"       6";"       0";"       0";""
"4487";"4000   ";"71700";"1973JJ00";"       8";"       0";"       1";"";"      38";"       1";"     684";"      86";"     420";"       6";"       0";"       3";""
"4488";"4000   ";"71700";"1974JJ00";"      12";"       1";"       0";"";"      41";"       2";"     516";"      44";"     294";"       5";"       0";"       2";""
"4489";"4000   ";"71700";"1975JJ00";"      19";"       0";"       0";"";"      39";"       1";"     543";"      95";"     271";"       7";"       0";"       2";""
"4490";"4000   ";"71700";"1976JJ00";"      12";"       0";"       1";"";"      36";"       3";"     605";"     143";"     249";"       3";"       0";"       1";""
"4491";"4000   ";"71700";"1977JJ00";"       7";"       0";"       0";"";"      37";"       3";"     548";"      37";"     291";"       0";"       0";"       0";""
"4492";"4000   ";"71700";"1978JJ00";"      13";"       0";"       0";"";"      20";"       4";"     636";"      67";"     358";"       1";"       1";"       0";""
"4493";"4000   ";"71700";"1979JJ00";"       9";"       0";"       1";"       0";"      32";"       2";"     516";"      10";"     329";"       2";"       0";"       0";""
"4494";"4000   ";"71700";"1980JJ00";"       8";"       0";"       0";"       0";"      26";"       4";"     567";"      11";"     351";"       2";"       0";"       0";""
"4495";"4000   ";"71700";"1981JJ00";"      12";"       0";"       1";"       0";"      36";"       5";"     548";"       6";"     348";"       3";"       0";"       1";""
"4496";"4000   ";"71700";"1982JJ00";"      12";"       0";"       1";"       0";"      42";"       5";"     622";"      17";"     374";"       4";"       0";"       0";""
"4497";"4000   ";"71700";"1983JJ00";"       7";"       0";"       0";"       0";"      44";"       3";"     622";"      19";"     371";"       5";"       1";"       1";""
"4498";"4000   ";"71700";"1984JJ00";"      11";"       0";"       0";"       0";"      46";"       6";"     678";"      24";"     366";"       3";"       0";"       0";""
"4499";"4000   ";"71700";"1985JJ00";"       8";"       1";"       1";"       0";"      55";"       8";"     739";"      27";"     419";"       4";"       0";"       0";""
"4500";"4000   ";"71700";"1986JJ00";"      12";"       0";"       1";"       0";"      54";"       0";"     869";"      53";"     409";"       3";"       0";"       2";""
"4501";"4000   ";"71700";"1987JJ00";"      11";"       0";"       1";"       0";"      62";"       4";"     649";"      14";"     302";"       3";"       1";"       0";""
"4502";"4000   ";"71700";"1988JJ00";"       7";"       1";"       0";"       0";"      44";"       6";"     740";"       9";"     331";"       5";"       1";"       2";""
"4503";"4000   ";"71700";"1989JJ00";"      16";"       0";"       1";"       0";"      72";"       7";"     878";"      58";"     370";"       0";"       0";"       0";""
"4504";"4000   ";"71700";"1990JJ00";"      15";"       0";"       0";"       0";"      71";"       4";"     892";"      33";"     421";"       5";"       0";"       0";""
"4505";"4000   ";"71700";"1991JJ00";"       7";"       0";"       0";"       0";"      93";"       7";"     893";"      20";"     414";"       3";"       0";"       1";""
"4506";"4000   ";"71700";"1992JJ00";"      12";"       0";"       0";"       0";"      82";"       0";"     832";"      15";"     386";"       1";"       0";"       1";""
"4507";"4000   ";"71700";"1993JJ00";"      14";"       1";"       0";"       0";"     122";"       3";"    1214";"      76";"     619";"       2";"       0";"       0";""
"4508";"4000   ";"71700";"1994JJ00";"      17";"       0";"       0";"       0";"      98";"       6";"    1042";"      13";"     574";"       1";"       0";"       1";""
"4509";"4000   ";"71700";"1995JJ00";"       7";"       1";"       0";"       0";"      98";"       8";"    1146";"      33";"     605";"       3";"       0";"       3";""
"4510";"4000   ";"71700";"1996JJ00";"      18";"       0";"       0";"       0";"     123";"       5";"    1164";"      34";"     600";"       2";"       0";"       1";""
"4511";"4000   ";"71700";"1997JJ00";"       8";"       0";"       1";"       0";"     135";"       3";"    1223";"      29";"     665";"       3";"       0";"       2";""
"4512";"4000   ";"71700";"1998JJ00";"       9";"       0";"       2";"       0";"     117";"      10";"    1286";"      30";"     656";"       6";"       0";"       1";""
"4513";"4000   ";"71700";"1999JJ00";"       6";"       2";"       6";"       0";"     122";"       7";"    1270";"      36";"     697";"       1";"       0";"       0";""
"4514";"4000   ";"71700";"2000JJ00";"       8";"       0";"       1";"       1";"     134";"       5";"    1341";"      43";"     727";"       4";"       0";"       1";""
"4515";"4000   ";"71700";"2001JJ00";"       9";"       0";"       2";"       0";"     132";"       8";"    1142";"       5";"     626";"       6";"       1";"       2";""
"4516";"4000   ";"71700";"2002JJ00";"       8";"       2";"       1";"       0";"     167";"       7";"    1218";"      17";"     547";"       2";"       0";"       1";""
"4517";"4000   ";"71700";"2003JJ00";"       6";"       1";"       1";"       0";"     175";"       5";"    1373";"      14";"     630";"       3";"       0";"       1";""
"4518";"4000   ";"71700";"2004JJ00";"      16";"       0";"       2";"       0";"     191";"      10";"    1250";"      13";"     565";"       2";"       0";"       1";""
"4519";"4000   ";"71700";"2005JJ00";"       8";"       0";"       2";"       0";"     176";"       6";"    1399";"      45";"     584";"       6";"       0";"       2";""
"4520";"4000   ";"71700";"2006JJ00";"       8";"       0";"       1";"       0";"     208";"       8";"    1366";"      10";"     629";"       2";"       0";"       0";""
"4521";"4000   ";"71700";"2007JJ00";"       8";"       0";"       2";"       0";"     187";"       9";"    1211";"       8";"     515";"       3";"       0";"       1";""
"4522";"4000   ";"71700";"2008JJ00";"       2";"       0";"       3";"       1";"     197";"       7";"    1378";"       6";"     586";"       5";"       1";"       2";""
"4523";"4000   ";"71700";"2009JJ00";"       7";"       0";"       1";"       0";"     210";"       5";"    1326";"      19";"     558";"       2";"       1";"       0";""
"4524";"4000   ";"71700";"2010JJ00";"       4";"       0";"       4";"       0";"     228";"       4";"    1239";"       3";"     512";"       2";"       0";"       0";""
"4525";"4000   ";"71700";"2011JJ00";"       4";"       0";"       0";"       0";"     245";"       6";"    1198";"       6";"     489";"       3";"       0";"       2";""
"4526";"4000   ";"71700";"2012JJ00";"       5";"       0";"       1";"       0";"     236";"       6";"    1322";"      13";"     488";"       0";"       0";"       0";""
"4527";"4000   ";"71700";"2013JJ00";"       3";"       0";"       3";"       0";"     301";"       8";"    1079";"      25";"     277";"       5";"       0";"       0";""
"4528";"4000   ";"71700";"2014JJ00";"       4";"       0";"       0";"       0";"     275";"       2";"     873";"      11";"     206";"       0";"       0";"       0";""
"4529";"4000   ";"71700";"2015JJ00";"       2";"       0";"       0";"       0";"     334";"       6";"    1105";"      28";"     244";"       4";"       0";"       1";""
"4530";"4000   ";"71700";"2016JJ00";"       2";"       1";"       2";"       0";"     258";"       7";"     933";"      21";"     232";"       3";"       0";"       2";""
"4531";"4000   ";"71700";"2017JJ00";"       6";"       0";"       0";"       0";"     268";"       5";"    1071";"      43";"     243";"       2";"       0";"       1";""
"4532";"4000   ";"71700";"2018JJ00";"       2";"       0";"       1";"       0";"     293";"       6";"    1122";"     114";"     290";"       6";"       1";"       1";""
"4533";"4000   ";"71700";"2019JJ00";"       0";"       2";"       1";"       0";"     272";"       8";"     983";"      48";"     249";"       3";"       0";"       1";""
"4534";"4000   ";"71700";"2020JJ00";"       0";"       0";"       2";"       0";"     213";"       2";"     774";"      27";"     172";"       4";"       0";"       1";"    1471"
"4535";"4000   ";"71700";"2021JJ00";"       2";"       0";"       3";"       0";"     257";"       2";"     786";"       3";"     179";"       1";"       0";"       1";"    1527"
"4536";"4000   ";"71800";"1950JJ00";"      13";"       0";"       1";"";"       6";"       0";"     281";"      38";"     160";"       0";"       0";"       0";""
"4537";"4000   ";"71800";"1951JJ00";"       5";"       0";"       1";"";"       6";"       0";"     330";"     103";"     134";"       1";"       0";"       0";""
"4538";"4000   ";"71800";"1952JJ00";"       7";"       0";"       0";"";"       2";"       0";"     319";"      92";"     143";"       0";"       0";"       0";""
"4539";"4000   ";"71800";"1953JJ00";"       3";"       0";"       2";"";"       4";"       0";"     356";"     113";"     176";"       0";"       0";"       0";""
"4540";"4000   ";"71800";"1954JJ00";"       4";"       0";"       0";"";"       7";"       0";"     212";"      34";"     122";"       0";"       0";"       0";""
"4541";"4000   ";"71800";"1955JJ00";"       5";"       0";"       0";"";"       4";"       0";"     284";"      61";"     132";"       1";"       0";"       0";""
"4542";"4000   ";"71800";"1956JJ00";"       5";"       0";"       0";"";"       6";"       0";"     318";"      72";"     150";"       0";"       0";"       0";""
"4543";"4000   ";"71800";"1957JJ00";"       6";"       0";"       0";"";"       3";"       0";"     283";"      71";"     136";"       0";"       0";"       0";""
"4544";"4000   ";"71800";"1958JJ00";"       8";"       0";"       2";"";"       7";"       0";"     276";"      55";"     149";"       0";"       0";"       0";""
"4545";"4000   ";"71800";"1959JJ00";"       6";"       0";"       1";"";"      10";"       0";"     339";"     100";"     165";"       0";"       0";"       0";""
"4546";"4000   ";"71800";"1960JJ00";"       3";"       0";"       2";"";"       4";"       1";"     355";"     111";"     165";"       1";"       0";"       0";""
"4547";"4000   ";"71800";"1961JJ00";"       8";"       0";"       1";"";"       9";"       0";"     225";"      22";"     138";"       0";"       0";"       0";""
"4548";"4000   ";"71800";"1962JJ00";"       6";"       0";"       1";"";"       5";"       1";"     318";"      76";"     139";"       0";"       0";"       0";""
"4549";"4000   ";"71800";"1963JJ00";"       6";"       0";"       2";"";"       9";"       1";"     378";"     117";"     175";"       0";"       0";"       0";""
"4550";"4000   ";"71800";"1964JJ00";"       5";"       0";"       0";"";"       7";"       0";"     223";"      22";"     122";"       1";"       0";"       0";""
"4551";"4000   ";"71800";"1965JJ00";"       3";"       0";"       0";"";"       1";"       0";"     308";"      40";"     183";"       4";"       0";"       2";""
"4552";"4000   ";"71800";"1966JJ00";"       4";"       0";"       0";"";"       9";"       0";"     369";"      91";"     163";"       2";"       0";"       0";""
"4553";"4000   ";"71800";"1967JJ00";"       5";"       0";"       0";"";"       8";"       0";"     300";"      18";"     169";"       1";"       1";"       0";""
